,SMILES,LUMO,%VBur2.0,NBOrad,rate
,OC(=O)C1=C(I)C=CC(F)=C1,-0.04138,97.75455476,0.23834,1.126
,OC(=O)C1=C(I)C=CC(F)=C1Cl,-0.0229,97.69788687,0.27273,1.531
,OC(=O)C1=C(I)C=CC(I)=C1,-0.04306,97.7426704,0.24994,1.345
,OC(=O)C1=C(I)C=CC=C1Cl,-0.01886,97.69521227,0.27075,1.467
,OC(=O)C1=C(I)C=CC=C1F,-0.02356,97.70752878,0.28933,1.549
,OC(=O)C1=C(I)C=CC=C1N(=O)=O,-0.07352,97.70266485,0.25366,2.350
,OC(=O)C1=C(NC(=O)C2=C(I)C=CC=C2)C=CC=C1,-0.03627,97.69934641,0.19942,1.335
,OC(=O)C1=C(NC2=CC=C(I)C=C2Cl)C(F)=C(F)C=C1,-0.04051,97.63209298,0.18749,2.006
,OC(=O)C1=C(NC2=CC=C(I)C=C2F)C=NC=C1,-0.04746,97.636219,0.19158,2.125
,OC(=O)C1=C(O)C=C(O)C(I)=C1,-0.02631,97.67093562,0.07288,0.661
,OC(=O)C1=C(O)C=CC=C1I,-0.0106,97.68814192,0.29157,1.502
,OC(=O)C1=CC(=CC2=C1C(I)=CC=C2)N(=O)=O,-0.07996,97.8054155,0.24738,1.429
,OC(=O)C1=CC(=CC=C1)C1=CC=C(I)C=C1,-0.03365,97.63808642,0.18961,1.827
,OC(=O)C1=CC(Br)=C(Cl)C=C1I,-0.04983,97.74900279,0.28004,1.595
,OC(=O)C1=CC(Br)=C(I)C=C1,-0.04314,97.69818297,0.21394,1.567
,OC(=O)C1=CC(Br)=CC(C(O)=O)=C1I,-0.04748,97.84498052,0.32427,0.873
,OC(=O)C1=CC(Br)=CC(I)=C1,-0.04592,97.63659248,0.20652,2.181
,OC(=O)C1=CC(Cl)=C(I)C(Cl)=C1,-0.04955,97.76358543,0.21778,1.073
,OC(=O)C1=CC(Cl)=CC(I)=C1,-0.0455,97.64033613,0.20626,2.134
,OC(=O)C1=CC(Cl)=CC=C1I,-0.04123,97.74338365,0.24875,1.296
,OC(=O)C1=CC(I)=C(Br)C=C1,-0.04299,97.67353265,0.18493,1.632
,OC(=O)C1=CC(I)=C(C=C1)C(F)(F)F,-0.0538,97.70988945,0.23216,1.768
,OC(=O)C1=CC(I)=C(C=C1)C(O)=O,-0.05938,97.733283,0.26426,1.840
,OC(=O)C1=CC(I)=C(C=C1)N1C=CC=N1,-0.04309,97.68595288,0.16496,1.392
,OC(=O)C1=CC(I)=C(F)C(I)=C1,-0.04087,97.6593313,0.13585,1.435
,OC(=O)C1=CC(I)=C(F)C=C1,-0.03369,97.65419004,0.13586,1.347
,OC(=O)C1=CC(I)=C(F)C=C1Cl,-0.04136,97.66604542,0.13441,1.370
,OC(=O)C1=CC(I)=C(I)C(I)=C1,-0.05646,97.71091582,0.17185,1.447
,OC(=O)C1=CC(I)=C(I)C=C1,-0.04271,97.67360216,0.19557,1.690
,OC(=O)C1=CC(I)=C(O)C(I)=C1,-0.03529,97.67989931,0.11738,1.014
,OC(=O)C1=CC(I)=CC(=C1)C(F)(F)F,-0.05155,97.6392245,0.19831,2.215
,OC(=O)C1=CC(I)=CC(=C1)N(=O)=O,-0.0761,97.64439166,0.19965,2.648
,OC(=O)C1=CC(I)=CC(Cl)=C1F,-0.04981,97.64030088,0.19142,2.129
,OC(=O)C1=CC(I)=CC(F)=C1F,-0.04796,97.63658365,0.19626,2.159
,OC(=O)C1=CC(I)=CC(I)=C1,-0.04558,97.62347616,0.20666,2.304
,OC(=O)C1=CC(I)=CC(I)=C1O,-0.04142,97.62762886,0.1715,1.971
,OC(=O)C1=CC(I)=CC(O)=C1,-0.03675,97.62987862,0.21119,2.097
,OC(=O)C1=CC(I)=CC2=C1C=CC=C2,-0.0512,97.64472117,0.1762,2.021
,OC(=O)C1=CC(I)=CC=C1Br,-0.04483,97.63954509,0.18553,2.005
,OC(=O)C1=CC(I)=CC=C1Cl,-0.04329,97.63584551,0.18357,1.999
,OC(=O)C1=CC(I)=CC=C1F,-0.04192,97.62762,0.17258,1.987
,OC(=O)C1=CC(I)=CC=C1O,-0.0407,97.62767316,0.14949,1.825
,OC(=O)C1=CC(O)=C(I)C(O)=C1,-0.03315,97.74106679,0.08216,0.161
,OC(=O)C1=CC(O)=CC=C1I,-0.03353,97.74787393,0.22345,0.950
,OC(=O)C1=CC(OC(F)(F)F)=C(I)C=C1,-0.04609,97.6766247,0.17511,1.603
,OC(=O)C1=CC2=C(C=CC=C2)C=C1I,-0.04518,97.72921654,0.25429,1.545
,OC(=O)C1=CC=C(Br)C=C1I,-0.04371,97.73969098,0.27173,1.518
,OC(=O)C1=CC=C(CBr)C(I)=C1,-0.0479,97.67655528,0.19886,1.781
,OC(=O)C1=CC=C(Cl)C(I)=C1,-0.0419,97.66865116,0.18975,1.688
,OC(=O)C1=CC=C(Cl)C=C1I,-0.04039,97.72586368,0.28588,1.674
,OC(=O)C1=CC=C(I)C(=C1)C(F)(F)F,-0.05035,97.74195717,0.25958,1.551
,OC(=O)C1=CC=C(I)C(=C1)N(=O)=O,-0.06875,97.74670297,0.27552,1.957
,OC(=O)C1=CC=C(I)C(F)=C1,-0.04191,97.67203869,0.16398,1.500
,OC(=O)C1=CC=C(I)C(F)=C1F,-0.04524,97.67354134,0.17988,1.645
,OC(=O)C1=CC=C(I)C(O)=C1,-0.03512,97.68921059,0.17672,1.276
,OC(=O)C1=CC=C(I)C=C1,-0.03562,97.63991858,0.21473,1.998
,OC(=O)C1=CC=C(I)C=C1F,-0.04093,97.64327118,0.23657,2.199
,OC(=O)C1=CC=C(I)C=C1O,-0.03186,97.64255062,0.24399,2.075
,OC(=O)C1=CC=C(O)C(I)=C1,-0.02323,97.6646474,0.14739,1.111
,OC(=O)C1=CC=CC(=C1I)C(F)(F)F,-0.03785,97.8876527,0.29642,0.101
,OC(=O)C1=CC=CC(=C1I)N(=O)=O,-0.06126,97.83865546,0.31098,1.123
,OC(=O)C1=CC=CC(C(O)=O)=C1I,-0.03853,97.84309698,0.32842,0.744
,OC(=O)C1=CC=CC(I)=C1,-0.03599,97.62427638,0.18598,1.986
,OC(=O)C1=CC=CC(I)=C1C(O)=O,-0.04345,97.69602809,0.25101,1.817
,OC(=O)C1=CC=CC(I)=C1Cl,-0.03907,97.70041532,0.19328,1.342
,OC(=O)C1=CC=CC(I)=C1F,-0.03985,97.66760908,0.13761,1.345
,OC(=O)C1=CC=CC2=CC=CC(I)=C12,-0.04419,97.81772413,0.23695,0.553
,OC(=O)C1=CC=CC=C1I,-0.0311,97.74564984,0.25145,1.093
,OC(=O)CC1=C(I)C=C(Cl)C=C1,-0.01518,97.70044109,0.21421,1.005
,OC(=O)CC1=CC(Br)=CC=C1I,-0.01303,97.71429425,0.19953,0.739
,OC(=O)CC1=CC(I)=C(OC2=CC=C(O)C=C2)C(I)=C1,-0.02245,97.67510476,0.15433,1.035
,OC(=O)CC1=CC=C(Br)C=C1I,-0.01723,97.69639296,0.21574,1.094
,OC(=O)CC1=CC=C(I)C(F)=C1,-0.00803,97.66385682,0.1364,0.758
,OC(=O)CC1=CC=C(I)C=C1,-0.00407,97.63174603,0.18647,1.297
,OC(=O)CC1=CC=C(I)C=C1F,-0.01011,97.63628079,0.20968,1.509
,OC(=O)CC1=CC=C(O)C(I)=C1,-0.01383,97.69337068,0.1112,0.429
,OC(=O)CC1=CC=CC(I)=C1,-0.0084,97.62689962,0.19665,1.490
,OC(=O)CC1=CC=CC=C1I,-0.00664,97.70160447,0.22392,0.886
,OC(=O)CCC(=O)C1=CC=C(I)C=C1,-0.04464,97.63590732,0.21344,2.204
,OC(=O)CCC1=CC(I)=C(O)C(I)=C1,-0.0253,97.69559436,0.1751,1.014
,OC(=O)CCC1=CC(I)=CC=C1,-0.00606,97.61681562,0.19377,1.526
,OC(=O)CCC1=CC=C(I)C=C1,-0.00688,97.63362228,0.18099,1.300
,OC(=O)CCC1=CC=C(O)C(I)=C1,-0.00098,97.66418669,0.11081,0.465
,OC(=O)CCC1=CC=CC=C1I,-0.00682,97.69382168,0.174,0.666
,OC(=O)CCC1=NN=C(O1)C1=CC=CC=C1I,-0.02859,97.71278324,0.23069,1.243
,OC(=O)CCCC1=CC=C(I)C=C1,-0.00369,97.63288416,0.17741,1.224
,OC(=O)CCCCC(=O)C1=CC=C(I)C=C1,-0.04278,97.6302698,0.21304,2.221
,OC(=O)CCCCC1=CC=C(I)C=C1,-0.0036,97.63024325,0.17938,1.260
,OC(=O)CCCCCC1=CC=C(I)C=C1,-0.00342,97.62952284,0.17829,1.257
,OC(=O)CCCCCNC(=O)C1=CC(I)=CC=C1,-0.02195,97.62319144,0.19143,1.757
,OC(=O)CCCCNC(=O)C1=CC(I)=CC=C1,-0.02383,97.62092392,0.19095,1.813
,OC(=O)CCCOC1=CC=C(I)C=C1,-0.00182,97.63026095,0.15828,1.099
,OC(=O)CCNC1=CC=CC=C1I,-0.00704,97.6929455,0.15156,0.545
,OC(=O)CCOC1=C(I)C=CC=C1,-0.00103,97.69033106,0.16185,0.516
,OC(=O)CNC(=O)C1=C(I)C=CC=C1,-0.01621,97.72031252,0.20121,0.752
,OC(=O)CNC1=CC=C(I)C=C1,0.0012,97.63881575,0.15418,0.932
,OC(=O)COC1=C(I)C=C(Cl)C=C1,-0.0096,97.68852404,0.18861,0.860
,OC(=O)COC1=CC=C(I)C=C1,-0.00496,97.63475156,0.16268,1.142
,OC(=O)COC1=CC=CC(I)=C1,-0.00537,97.6287316,0.21537,1.526
,OC(=O)\C=C/C(=O)NC1=CC=C(I)C=C1,-0.04169,97.63283996,0.17381,1.939
,OC(=O)\C=C\C1=CC=C(I)C=C1,-0.05365,97.63778351,0.20471,2.308
,OC(=O)\C=C\C1=CC=CC(I)=C1,-0.05414,97.6145391,0.19251,2.472
,OC(C(O)=O)C1=C(I)C=CC=C1,-0.01142,97.67769308,0.19706,1.052
,OC(C1=CC=C(I)C(F)=C1)(C(F)(F)F)C(F)(F)F,-0.0206,97.67205608,0.15475,1.031
,OC(C1=CC=CC=C1)C1=CC(I)=CC=C1,-0.00839,97.6284024,0.19455,1.462
,OC(C1=CC=CC=C1)C1=CC=C(I)C=C1,-0.00096,97.6276643,0.18991,1.298
,OC(C1=CC=CC=C1)C1=CC=CC=C1I,-0.00556,97.6930489,0.17011,0.626
,OC1=C(Br)C(I)=CC=C1,-0.02296,97.69291965,0.21028,1.206
,OC1=C(Br)C=C(I)C=C1,-0.01581,97.62796691,0.17515,1.494
,OC1=C(Br)C=C(I)C=C1Br,-0.02673,97.63659248,0.19312,1.729
,OC1=C(Br)C=CC(I)=C1,-0.01362,97.64255942,0.21212,1.530
,OC1=C(Br)C=CC(I)=C1F,-0.01869,97.66641892,0.15731,1.065
,OC1=C(C(I)=CC=C1)N(=O)=O,-0.03775,97.69598506,0.27998,1.881
,OC1=C(C=C(I)C=C1)C1=CC=CC=C1,-0.01718,97.62616152,0.1645,1.474
,OC1=C(C=C(I)C=C1)N(=O)=O,-0.07695,97.63432507,0.16934,2.581
,OC1=C(C=O)C(I)=CC=C1,-0.05065,97.76758535,0.259,1.302
,OC1=C(C=O)C=C(Cl)C=C1I,-0.06138,97.69376139,0.11934,1.396
,OC1=C(C=O)C=C(I)C=C1I,-0.06128,97.62795805,0.16493,2.313
,OC1=C(C=O)C=C(OC(F)(F)F)C=C1I,-0.0568,97.695646,0.11849,1.283
,OC1=C(C=O)C=CC(I)=C1,-0.05301,97.64631186,0.24152,2.433
,OC1=C(C=O)C=CC=C1I,-0.05341,97.67619916,0.14558,1.571
,OC1=C(Cl)C(I)=CC=C1,-0.01248,97.69593343,0.21336,0.992
,OC1=C(Cl)C=C(Br)C(I)=C1,-0.02349,97.69070455,0.21221,1.249
,OC1=C(Cl)C=C(Br)C=C1I,-0.03285,97.69855646,0.1385,0.911
,OC1=C(Cl)C=C(I)C=C1,-0.0116,97.63770411,0.17491,1.315
,OC1=C(Cl)C=C(I)C=C1Cl,-0.02128,97.63729533,0.19286,1.615
,OC1=C(Cl)C=C(I)C=C1I,-0.03193,97.63281343,0.19296,1.865
,OC1=C(Cl)C=CC(I)=C1,-0.01052,97.64253301,0.21051,1.461
,OC1=C(F)C(I)=CC(Br)=C1,-0.0238,97.64893502,0.17778,1.459
,OC1=C(F)C=C(I)C=C1,-0.0102,97.64029207,0.17905,1.288
,OC1=C(F)C=C(I)C=C1F,-0.01719,97.63950982,0.20236,1.571
,OC1=C(F)C=C(I)C=C1I,-0.03751,97.63061673,0.19875,2.030
,OC1=C(F)C=CC(I)=C1,-0.00938,97.64474756,0.2013,1.362
,OC1=C(F)C=CC=C1I,-0.00624,97.67920434,0.12005,0.475
,OC1=C(I)C(=CC=C1)N(=O)=O,-0.05397,97.78825182,0.16482,0.598
,OC1=C(I)C(Br)=CC=C1,-0.01312,97.72693319,0.09942,0.016
,OC1=C(I)C(Cl)=CC(Cl)=C1,-0.01507,97.75124371,0.10167,-0.172
,OC1=C(I)C(Cl)=CC=C1,-0.00865,97.7467703,0.14925,0.034
,OC1=C(I)C(F)=CC=C1,-0.01753,97.75125211,0.0499,-0.435
,OC1=C(I)C(O)=C(I)C=C1I,-0.04919,97.80392157,0.17728,0.426
,OC1=C(I)C2=CC=C(Br)C=C2C=C1,-0.03379,97.76839904,0.11768,0.119
,OC1=C(I)C2=CC=CC=C2C=C1,-0.02359,97.77401801,0.11257,-0.165
,OC1=C(I)C=C(Br)C(=C1)C(F)(F)F,-0.02678,97.68179272,0.18553,1.240
,OC1=C(I)C=C(Br)C=C1,-0.01094,97.66606286,0.12033,0.696
,OC1=C(I)C=C(Br)C=C1F,-0.03077,97.68510219,0.13985,1.011
,OC1=C(I)C=C(Br)C=C1I,-0.04044,97.71199355,0.13933,0.931
,OC1=C(I)C=C(Br)C=C1N(=O)=O,-0.06401,97.70679893,0.13221,1.396
,OC1=C(I)C=C(C#N)C(F)=C1,-0.03489,97.69780088,0.14693,1.009
,OC1=C(I)C=C(C=C1)C1=CC=CC=C1,-0.0077,97.66049546,0.10915,0.621
,OC1=C(I)C=C(C=C1)N(=O)=O,-0.05887,97.692233,0.11234,1.320
,OC1=C(I)C=C(C=C1C=O)N(=O)=O,-0.06982,97.71230723,0.1604,1.624
,OC1=C(I)C=C(C=C1I)C#N,-0.04435,97.67804922,0.13088,1.289
,OC1=C(I)C=C(C=C1I)C(F)(F)F,-0.03884,97.67620783,0.13112,1.202
,OC1=C(I)C=C(C=C1I)N(=O)=O,-0.06471,97.67949982,0.12996,1.664
,OC1=C(I)C=C(C=C1N(=O)=O)C#N,-0.07417,97.72287582,0.12614,1.398
,OC1=C(I)C=C(C=O)C=C1I,-0.04405,97.67096172,0.16634,1.566
,OC1=C(I)C=C(Cl)C=C1,-0.00874,97.66352697,0.12038,0.679
,OC1=C(I)C=C(Cl)C=C1Cl,-0.03107,97.72170431,0.13831,0.648
,OC1=C(I)C=C(Cl)C=C1I,-0.03862,97.67765839,0.18999,1.537
,OC1=C(I)C=C(F)C(F)=C1I,-0.04013,97.71460798,0.1261,0.820
,OC1=C(I)C=C(F)C=C1,-0.01988,97.70344614,0.17172,0.811
,OC1=C(I)C=C(F)C=C1F,-0.01287,97.68176674,0.14477,0.726
,OC1=C(I)C=C(I)C=C1,-0.02185,97.66674012,0.1758,1.234
,OC1=C(I)C=C(I)C=C1I,-0.04625,97.70793651,0.23463,1.656
,OC1=C(I)C=CC(=C1)C(F)(F)F,-0.01863,97.68960997,0.16953,0.910
,OC1=C(I)C=CC(=C1)N(=O)=O,-0.06521,97.717248,0.18478,1.632
,OC1=C(I)C=CC(Br)=C1,-0.00744,97.68624859,0.10052,0.311
,OC1=C(I)C=CC(C=O)=C1,-0.04655,97.71761296,0.12891,0.932
,OC1=C(I)C=CC(Cl)=C1,-0.0061,97.68401631,0.14601,0.581
,OC1=C(I)C=CC(F)=C1,-0.01827,97.7101774,0.08705,0.205
,OC1=C(I)C=CC=C1,0.00052,97.69149465,0.09968,0.101
,OC1=C(I)C=CC=C1Br,-0.01236,97.68066361,0.11959,0.576
,OC1=C(I)C=CC=C1Cl,-0.00899,97.6847287,0.16582,0.749
,OC1=C(I)C=CC=C1I,-0.02946,97.7090484,0.17081,0.936
,OC1=C(I)C=CC=C1N(=O)=O,-0.07637,97.68515406,0.15777,2.001
,OC1=C(NCC(=O)N2CCN(CC2)C(=O)C=C)C=C(I)C(Cl)=C1,-0.01431,97.68518,0.18782,0.979
,OC1=C(O)C(I)=CC=C1,0.00136,97.68214889,0.12414,0.323
,OC1=CC(=C(I)C=C1)N(=O)=O,-0.06004,97.74670297,0.22331,1.475
,OC1=CC(=CC=C1I)C#N,-0.03835,97.7153635,0.12861,0.793
,OC1=CC(=CC=C1I)C(=O)N1CCCCC1,-0.01498,97.68179272,0.11279,0.575
,OC1=CC(=CC=C1I)C(=O)N1CCOCC1,-0.02032,97.70645114,0.1638,0.743
,OC1=CC(Br)=C(I)C(Br)=C1,-0.03055,97.77026648,0.0976,-0.083
,OC1=CC(Br)=CC(I)=C1,-0.01609,97.63244879,0.23302,1.803
,OC1=CC(C=O)=C(I)C=C1,-0.05011,97.69893855,0.20611,1.648
,OC1=CC(Cl)=C(F)C=C1I,-0.01578,97.68887163,0.12143,0.573
,OC1=CC(Cl)=C(I)C=C1,-0.01281,97.686648,0.15964,0.767
,OC1=CC(F)=C(Cl)C=C1I,-0.0125,97.6777191,0.15218,0.803
,OC1=CC(F)=C(F)C=C1I,-0.02459,97.70864924,0.15613,0.758
,OC1=CC(F)=C(I)C=C1,-0.00777,97.67023216,0.10443,0.498
,OC1=CC(I)=C(Br)C=C1,-0.0199,97.67432306,0.19869,1.259
,OC1=CC(I)=C(C=C1)N(=O)=O,-0.05199,97.73926684,0.27734,1.716
,OC1=CC(I)=C(C=O)C=C1,-0.03826,97.69631552,0.29308,1.966
,OC1=CC(I)=C(Cl)C=C1,-0.01626,97.68218351,0.2168,1.221
,OC1=CC(I)=C(O)C=C1I,-0.01202,97.68705603,0.13004,0.569
,OC1=CC(I)=CC(F)=C1,-0.01374,97.64330639,0.2352,1.664
,OC1=CC(I)=CC(I)=C1,-0.02754,97.62833154,0.23491,2.076
,OC1=CC(I)=CC(O)=C1,-0.00971,97.63991858,0.23777,1.634
,OC1=CC(I)=CC=C1,-0.00424,97.6388422,0.21184,1.383
,OC1=CC(I)=CC=C1C1=C(O)C=C(I)C=C1,-0.01657,97.64631186,0.21944,1.595
,OC1=CC(I)=CC=C1N(=O)=O,-0.07605,97.64407096,0.25263,2.968
,OC1=CC(OCC2=CC=CC=C2)=CC=C1I,0.00301,97.68589238,0.48226,2.406
,OC1=CC2=C(C=C1)C(=O)C(OC1=CC=C(I)C=C1)=CO2,-0.03927,97.62586784,0.16563,1.912
,OC1=CC2=C(C=CC=C2)C(I)=C1,-0.02739,97.70193504,0.24636,1.420
,OC1=CC2=C(C=CC=C2I)C=C1,-0.02871,97.68174943,0.20961,1.423
,OC1=CC=C(C=C1)C1=CC=C(I)C=C1,-0.01019,97.63838934,0.18245,1.326
,OC1=CC=C(C=C1I)C#N,-0.03015,97.69556854,0.16007,1.018
,OC1=CC=C(C=C1I)C(F)(F)F,-0.01209,97.66052168,0.1112,0.718
,OC1=CC=C(C=C1I)C1=CC=C(C=C1)C#N,-0.04186,97.66238035,0.11361,1.291
,OC1=CC=C(C=O)C=C1I,-0.03645,97.6716739,0.09654,0.992
,OC1=CC=C(Cl)C=C1\C=C\C1=C(I)C=CC=C1,-0.04562,97.7142601,0.20668,1.414
,OC1=CC=C(I)C(Br)=C1,-0.01719,97.69187675,0.15626,0.780
,OC1=CC=C(I)C(F)=C1F,-0.01552,97.66572424,0.12502,0.816
,OC1=CC=C(I)C2=CC=CC=C12,-0.02779,97.70532213,0.18729,1.040
,OC1=CC=C(I)C=C1,-0.00369,97.63621017,0.15632,1.065
,OC1=CC=C(I)C=C1C#N,-0.04133,97.63766882,0.16773,1.848
,OC1=CC=C(I)C=C1C(F)(F)F,-0.01768,97.62617925,0.16611,1.493
,OC1=CC=C(I)C=C1C=O,-0.04138,97.63363996,0.14794,1.770
,OC1=CC=C(OC(F)(F)F)C=C1I,-0.02335,97.69554272,0.11958,0.643
,OC1=CC=C(OC2=CC=C(I)C=C2)C=C1,-0.00398,97.6254323,0.17869,1.311
,OC1=CC=CC(C=O)=C1I,-0.0487,97.77662411,0.17077,0.646
,OC1=CC=CC(I)=C1F,-0.01258,97.66651479,0.15804,0.950
,OC1=CC=CC(O)=C1I,-0.02193,97.7938293,0.00865,-1.016
,OC1=CC=CC2=C1C=CC=C2I,-0.02864,97.70229994,0.22809,1.331
,OCC(=O)C1=CC=C(I)C=C1,-0.03982,97.64330639,0.21908,2.072
,OCC1=C(Br)C=CC(I)=C1,-0.01001,97.64363587,0.19591,1.352
,OCC1=C(Br)C=CC=C1I,-0.0225,97.70717242,0.20427,1.021
,OCC1=C(Cl)C=C(I)C=C1Cl,-0.02485,97.64771794,0.22574,1.779
,OCC1=C(Cl)C=CC(I)=C1,-0.00529,97.63842462,0.18837,1.267
,OCC1=C(Cl)C=CC=C1I,-0.01163,97.7101603,0.23391,0.959
,OCC1=C(F)C=C(F)C(I)=C1,-0.01252,97.66240654,0.12995,0.821
,OCC1=C(I)C(=CC=C1)N(=O)=O,-0.05108,97.80016209,0.27948,1.114
,OCC1=C(I)C(I)=CC(I)=C1,-0.04149,97.77475667,0.20777,0.747
,OCC1=C(I)C=C(Br)C=C1,-0.01748,97.67535669,0.21243,1.285
,OCC1=C(I)C=C(C=C1)C(F)(F)F,-0.01701,97.67764104,0.19819,1.168
,OCC1=C(I)C=C(C=C1)N(=O)=O,-0.06477,97.67839669,0.19686,2.078
,OCC1=C(I)C=C(Cl)C=C1,-0.01549,97.6761384,0.20491,1.194
,OCC1=C(I)C=C(F)C=C1,-0.01307,97.70118806,0.20799,0.919
,OCC1=C(I)C=CC(Br)=C1,-0.01901,97.73558269,0.1899,0.588
,OCC1=C(I)C=CC(Cl)=C1,-0.01852,97.73408876,0.18576,0.569
,OCC1=C(I)C=CC(F)=C1,-0.01688,97.73521766,0.17423,0.456
,OCC1=C(I)C=CC=C1F,-0.00983,97.69522949,0.22027,0.989
,OCC1=C(O)C=CC(I)=C1,-0.00602,97.63363112,0.16532,1.189
,OCC1=C(OCC2=CC=CC=C2)C=CC(I)=C1,0.00133,97.642551,0.16865,0.980
,OCC1=CC(=C(I)C=C1)N(=O)=O,-0.05754,97.74230535,0.24681,1.611
,OCC1=CC(=CC(I)=C1)N(=O)=O,-0.06753,97.64594717,0.20474,2.497
,OCC1=CC(=CC=C1I)C(F)(F)F,-0.02432,97.70683319,0.20621,1.071
,OCC1=CC(Br)=C(I)C=C1,-0.01815,97.6933793,0.18281,0.943
,OCC1=CC(Br)=CC(I)=C1,-0.01534,97.62725538,0.2153,1.733
,OCC1=CC(F)=C(I)C=C1,-0.00941,97.6713352,0.13163,0.683
,OCC1=CC(I)=C(Br)C=C1,-0.0189,97.67130041,0.19522,1.249
,OCC1=CC(I)=C(C=C1)C(F)(F)F,-0.01897,97.70796219,0.24327,1.179
,OCC1=CC(I)=C(CO)C=C1I,-0.01531,97.69670622,0.19732,0.943
,OCC1=CC(I)=C(F)C=C1,-0.01068,97.66051294,0.14408,0.888
,OCC1=CC(I)=C(O)C=C1,-0.00143,97.66982386,0.15566,0.687
,OCC1=CC(I)=CC(=C1)C(F)(F)F,-0.021,97.62947857,0.20334,1.749
,OCC1=CC(I)=CC(Cl)=C1,-0.01478,97.64448843,0.21504,1.551
,OCC1=CC(I)=CC(F)=C1,-0.01226,97.64328879,0.21809,1.533
,OCC1=CC(I)=CC(I)=C1,-0.02601,97.62956711,0.21585,1.920
,OCC1=CC(I)=CC=C1,-0.00633,97.62620585,0.19464,1.444
,OCC1=CC(I)=CC=C1F,-0.00828,97.63175488,0.18395,1.364
,OCC1=CC=C(I)C(O)=C1,0.00015,97.68704739,0.1442,0.419
,OCC1=CC=C(I)C=C1,-0.00544,97.6396068,0.18265,1.224
,OCC1=CC=C(I)C=C1N(=O)=O,-0.06686,97.63696596,0.19021,2.485
,OCC1=CC=C(I)C=C1O,-0.00461,97.64070962,0.20568,1.335
,OCC1=CC=CC(Br)=C1I,-0.02465,97.80988093,0.18675,-0.050
,OCC1=CC=CC(I)=C1F,-0.01313,97.66341352,0.14316,0.902
,OCC1=CC=CC=C1I,-0.00672,97.69785247,0.18774,0.708
,OCCC1=C(I)C=CC=C1,-0.00472,97.69594203,0.18133,0.649
,OCCC1=CC=C(I)C=C1,-0.00556,97.63628962,0.17758,1.228
,OCCCOC1=CC=C(I)C=C1,-0.00292,97.6302521,0.15803,1.119
,OCCONC(=O)C1=C(NC2=CC=C(I)C=C2F)N2C=NC=C2C=C1,-0.03941,97.63251068,0.19552,2.029
,OCCONC(=O)C1=CC=C(F)C(F)=C1NC1=CC=C(I)C=C1F,-0.0344,97.631808,0.18577,1.880
,OC[C@@H](O)CNC(=O)C1=C(NC2=CC=C(I)C=C2F)C=NC=C1,-0.03233,97.62878474,0.1886,1.887
,OC[C@@H](O)CONC(=O)C1=C(NC2=C(F)C=C(I)C=C2)C(F)=C(F)C=C1,-0.04066,97.63101676,0.18539,2.007
,OC[C@H]1CN(C(=O)O1)C1=CC=C(I)C=C1,-0.00359,97.63472506,0.17226,1.173
,OC[C@H]1N=C(O[C@@H]1C1=CC=C(I)C=C1)C1=CC=CC=C1,-0.02102,97.62807322,0.18726,1.666
,ONC(=O)C1=CC(I)=CC=C1,-0.03659,97.62688189,0.19408,2.021
,ONC(=O)C1=CC=C(I)C=C1,-0.03656,97.64629428,0.21066,1.929
,OS(=O)(=O)C1=C(I)C=CC=C1,-0.0269,97.67919567,0.25017,1.657
,OS(=O)(=O)C1=CC=C(I)C=C1,-0.03614,97.64480913,0.24638,2.150
,OS(=O)(=O)C1=CC=CC(I)=C1,-0.03578,97.62763772,0.24876,2.326
,O[C@@H]1CCN(C1)S(=O)(=O)C1=CC=C(I)C=C1,-0.02802,97.63661013,0.21398,1.879
,SC1=CC(Cl)=CC=C1I,-0.02095,97.71348751,0.16609,0.700
,SC1=CC=C(I)C=C1,-0.00808,97.6354367,0.19477,1.389
,SC1=CC=C(I)C=C1Cl,-0.01579,97.64064793,0.19587,1.493
,SC1=CC=CC(I)=C1,-0.01182,97.6298255,0.20891,1.601
,SC1=CC=CC=C1I,-0.0145,97.71647544,0.16785,0.556
,SCC1=CC=C(I)C=C1,-0.00664,97.635872,0.1852,1.299
,SCCC1=CC=CC=C1I,-0.00671,97.67428832,0.18662,0.932
,[H][C@@](CC1=CC(I)=C(O)C(I)=C1)(NC(C)=O)C(O)=O,-0.02695,97.6728639,0.17419,1.263
,[H][C@@](CC1=CC(I)=C(O)C=C1)(NC(=O)OC(C)(C)C)C(O)=O,-0.00118,97.66793031,0.11755,0.472
,[H][C@@](CC1=CC=C(I)C=C1)(NC(=O)OCC1=CC=CC=C1)C(O)=O,-0.00095,97.63251952,0.18367,1.212
,[H][C@@](N)(CC1=CC(I)=C(O)C(I)=C1)C(O)=O,-0.0251,97.70157013,0.12636,0.658
,[H][C@@](N)(CC1=CC=C(O)C(I)=C1)C(O)=O,-0.0115,97.68814192,0.10571,0.403
,[H][C@](N)(CC1=CC(I)=C(O)C=C1)C(=O)OC,0.00502,97.66276256,0.10898,0.351
,[H][C@](N)(CC1=CC=C(O)C(I)=C1)C(O)=O,-0.01409,97.68299105,0.15723,0.813
,[H][C@](N)(CC1=CC=C(OC2=CC=C(O)C=C2)C(I)=C1)C(O)=O,-0.00706,97.67991664,0.13624,0.581
